dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
FaultDetectionB,FCNN,0.7030303061008454,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
FaultDetectionB,FCNN,0.878787887096405,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
FaultDetectionB,FCNN,0.8242424368858338,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
FaultDetectionB,FCNN,0.860606062412262,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
FaultDetectionB,FCNN,0.9515151500701904,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
FaultDetectionB,FCNN,0.6606060683727264,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
FaultDetectionB,FCNN,0.6909090995788574,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
FaultDetectionB,FCNN,0.6969696998596191,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
