Model,Dataset,Hybrid_Name,Budget_Strategy,Dropout_Strategy,Constraint_Type,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Performance_Gap,Performance_Retention,Relative_Performance_Gap,Budget_Utilization,Early_Stopping,Completed_Rounds
CNN,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_time_hours,24,0.200000,0.200000,0.000000,1.000000,0.000000,0.004403,False,4
CNN,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_time_hours,72,0.200000,0.200000,0.000000,1.000000,0.000000,0.001468,False,4
CNN,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_epochs,2000,0.800000,1.000000,0.200000,0.800000,0.200000,1.000000,True,3
CNN,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_epochs,5000,0.800000,1.000000,0.200000,0.800000,0.200000,1.000000,True,5
CNN,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.174260,False,7
CNN,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.072608,False,7
CNN,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.024203,False,7
CNN,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_epochs,1000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_epochs,2000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_epochs,5000,0.000000,0.000000,0.000000,1.000000,0.000000,0.420000,False,4
CNN,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_time_hours,10,0.000000,0.000000,0.000000,1.000000,0.000000,0.020767,False,4
CNN,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_time_hours,24,0.000000,0.000000,0.000000,1.000000,0.000000,0.008653,False,4
CNN,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_time_hours,72,0.000000,0.000000,0.000000,1.000000,0.000000,0.002884,False,4
CNN,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.041867,False,4
CNN,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.017445,False,4
CNN,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005815,False,4
CNN,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.020658,False,4
CNN,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.008608,False,4
CNN,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.002869,False,4
CNN,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_epochs,2000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_epochs,5000,0.400000,0.400000,0.000000,1.000000,0.000000,0.440000,False,4
CNN,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,10,0.400000,0.400000,0.000000,1.000000,0.000000,0.009109,False,4
CNN,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,24,0.400000,0.400000,0.000000,1.000000,0.000000,0.003795,False,4
CNN,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,72,0.400000,0.400000,0.000000,1.000000,0.000000,0.001265,False,4
CNN,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.053830,False,4
CNN,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.022429,False,4
CNN,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007476,False,4
CNN,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_epochs,5000,0.400000,0.400000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,10,0.400000,0.400000,0.000000,1.000000,0.000000,0.020658,False,4
CNN,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,24,0.400000,0.400000,0.000000,1.000000,0.000000,0.008608,False,4
CNN,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,72,0.400000,0.400000,0.000000,1.000000,0.000000,0.002869,False,4
CNN,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.046021,False,3
CNN,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.019176,False,3
CNN,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.006392,False,3
CNN,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.030990,False,3
CNN,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.012913,False,3
CNN,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.004304,False,3
CNN,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,0.820000,False,3
CNN,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.017245,False,3
CNN,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.007186,False,3
CNN,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.002395,False,3
CNN,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.052288,False,3
CNN,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.021787,False,3
CNN,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007262,False,3
CNN,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.030990,False,3
CNN,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.012913,False,3
CNN,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.004304,False,3
CNN,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.065630,False,5
CNN,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.027346,False,5
CNN,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.009115,False,5
CNN,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.033517,False,5
CNN,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.013965,False,5
CNN,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.004655,False,5
CNN,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_epochs,1000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_epochs,5000,0.000000,0.000000,0.000000,1.000000,0.000000,0.775000,False,4
CNN,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,10,0.000000,0.000000,0.000000,1.000000,0.000000,0.016879,False,4
CNN,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,24,0.000000,0.000000,0.000000,1.000000,0.000000,0.007033,False,4
CNN,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,72,0.000000,0.000000,0.000000,1.000000,0.000000,0.002344,False,4
CNN,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.090737,False,5
CNN,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.037807,False,5
CNN,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.012602,False,5
CNN,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,10,0.200000,0.200000,0.000000,1.000000,0.000000,0.029321,False,4
CNN,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,24,0.200000,0.200000,0.000000,1.000000,0.000000,0.012217,False,4
CNN,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,72,0.200000,0.200000,0.000000,1.000000,0.000000,0.004072,False,4
CNN,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.060521,False,3
CNN,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.025217,False,3
CNN,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.008406,False,3
CNN,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.045490,False,3
CNN,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.018954,False,3
CNN,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.006318,False,3
CNN,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.031745,False,3
CNN,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.013227,False,3
CNN,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.004409,False,3
CNN,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.066788,False,3
CNN,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.027828,False,3
CNN,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.009276,False,3
CNN,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.045490,False,3
CNN,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.018954,False,3
CNN,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.006318,False,3
CNN,CinCECGTorso,Standard_Linear,Standard,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Standard_Linear,Standard,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Standard_Linear,Standard,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,5
CNN,CinCECGTorso,Standard_Linear,Standard,Linear,max_time_hours,10,0.400000,0.400000,0.000000,1.000000,0.000000,0.029119,False,6
CNN,CinCECGTorso,Standard_Linear,Standard,Linear,max_time_hours,24,0.400000,0.400000,0.000000,1.000000,0.000000,0.012133,False,6
CNN,CinCECGTorso,Standard_Linear,Standard,Linear,max_time_hours,72,0.400000,0.400000,0.000000,1.000000,0.000000,0.004044,False,6
CNN,CinCECGTorso,Standard_Standard,Standard,Standard,max_epochs,1000,0.800000,0.800000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,CinCECGTorso,Standard_Standard,Standard,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,CinCECGTorso,Standard_Standard,Standard,Standard,max_epochs,5000,0.800000,0.800000,0.000000,1.000000,0.000000,0.684000,False,7
CNN,CinCECGTorso,Standard_Standard,Standard,Standard,max_time_hours,10,0.800000,0.800000,0.000000,1.000000,0.000000,0.013273,False,7
CNN,CinCECGTorso,Standard_Standard,Standard,Standard,max_time_hours,24,0.800000,0.800000,0.000000,1.000000,0.000000,0.005530,False,7
