Model,Dataset,Schedule,Constraint_Key,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Budget_Utilization,Early_Stopping
FCNN,HouseTwenty,Standard,max_time_hours_24,24,0.4000,0.4000,0.0029,False
FCNN,HouseTwenty,Standard,max_time_hours_72,72,0.4000,0.4000,0.0010,False
FCNN,KeplerLightCurves,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
FCNN,KeplerLightCurves,Moderate,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
FCNN,KeplerLightCurves,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
FCNN,KeplerLightCurves,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0195,False
FCNN,KeplerLightCurves,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0081,False
FCNN,KeplerLightCurves,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0027,False
FCNN,KeplerLightCurves,Aggressive,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
FCNN,KeplerLightCurves,Aggressive,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
FCNN,KeplerLightCurves,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
FCNN,KeplerLightCurves,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0159,False
FCNN,KeplerLightCurves,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0066,False
FCNN,KeplerLightCurves,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0022,False
FCNN,KeplerLightCurves,Conservative,max_epochs_1000,1000,1.0000,0.0000,1.0000,True
FCNN,KeplerLightCurves,Conservative,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
FCNN,KeplerLightCurves,Conservative,max_epochs_5000,5000,1.0000,0.0000,1.0000,True
FCNN,KeplerLightCurves,Conservative,max_time_hours_10,10,0.0000,0.0000,0.0726,False
FCNN,KeplerLightCurves,Conservative,max_time_hours_24,24,0.0000,0.0000,0.0303,False
FCNN,KeplerLightCurves,Conservative,max_time_hours_72,72,0.0000,0.0000,0.0101,False
FCNN,KeplerLightCurves,VeryAggressive,max_epochs_1000,1000,0.2000,0.4000,1.0000,True
FCNN,KeplerLightCurves,VeryAggressive,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
FCNN,KeplerLightCurves,VeryAggressive,max_epochs_5000,5000,0.6000,0.4000,1.0000,True
FCNN,KeplerLightCurves,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0295,False
FCNN,KeplerLightCurves,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0123,False
FCNN,KeplerLightCurves,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0041,False
FCNN,KeplerLightCurves,Standard,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
FCNN,KeplerLightCurves,Standard,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
FCNN,KeplerLightCurves,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
FCNN,KeplerLightCurves,Standard,max_time_hours_10,10,0.4000,0.4000,0.0184,False
FCNN,KeplerLightCurves,Standard,max_time_hours_24,24,0.4000,0.4000,0.0077,False
FCNN,KeplerLightCurves,Standard,max_time_hours_72,72,0.4000,0.4000,0.0026,False
FCNN,RightWhaleCalls,Moderate,max_epochs_1000,1000,0.8000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Moderate,max_epochs_2000,2000,0.6000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Moderate,max_epochs_5000,5000,0.0000,0.0000,0.7200,False
FCNN,RightWhaleCalls,Moderate,max_time_hours_10,10,0.0000,0.0000,0.1453,False
FCNN,RightWhaleCalls,Moderate,max_time_hours_24,24,0.0000,0.0000,0.0605,False
FCNN,RightWhaleCalls,Moderate,max_time_hours_72,72,0.0000,0.0000,0.0202,False
FCNN,RightWhaleCalls,Aggressive,max_epochs_1000,1000,0.2000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Aggressive,max_epochs_2000,2000,0.6000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Aggressive,max_epochs_5000,5000,0.0000,0.0000,0.6200,False
FCNN,RightWhaleCalls,Aggressive,max_time_hours_10,10,0.0000,0.0000,0.1206,False
FCNN,RightWhaleCalls,Aggressive,max_time_hours_24,24,0.0000,0.0000,0.0502,False
FCNN,RightWhaleCalls,Aggressive,max_time_hours_72,72,0.0000,0.0000,0.0167,False
FCNN,RightWhaleCalls,Conservative,max_epochs_1000,1000,0.6000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Conservative,max_epochs_2000,2000,0.8000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Conservative,max_epochs_5000,5000,1.0000,0.0000,1.0000,True
FCNN,RightWhaleCalls,Conservative,max_time_hours_10,10,0.0000,0.0000,0.5316,False
FCNN,RightWhaleCalls,Conservative,max_time_hours_24,24,0.0000,0.0000,0.2215,False
FCNN,RightWhaleCalls,Conservative,max_time_hours_72,72,0.0000,0.0000,0.0738,False
FCNN,RightWhaleCalls,VeryAggressive,max_epochs_1000,1000,0.0000,0.0000,1.0000,True
FCNN,RightWhaleCalls,VeryAggressive,max_epochs_2000,2000,0.2000,0.0000,1.0000,True
FCNN,RightWhaleCalls,VeryAggressive,max_epochs_5000,5000,0.4000,0.0000,1.0000,True
FCNN,RightWhaleCalls,VeryAggressive,max_time_hours_10,10,0.0000,0.0000,0.2172,False
FCNN,RightWhaleCalls,VeryAggressive,max_time_hours_24,24,0.0000,0.0000,0.0905,False
FCNN,RightWhaleCalls,VeryAggressive,max_time_hours_72,72,0.0000,0.0000,0.0302,False
FCNN,RightWhaleCalls,Standard,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
FCNN,RightWhaleCalls,Standard,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
FCNN,RightWhaleCalls,Standard,max_epochs_5000,5000,0.2000,0.2000,0.6840,False
FCNN,RightWhaleCalls,Standard,max_time_hours_10,10,0.2000,0.2000,0.1462,False
FCNN,RightWhaleCalls,Standard,max_time_hours_24,24,0.2000,0.2000,0.0609,False
FCNN,RightWhaleCalls,Standard,max_time_hours_72,72,0.2000,0.2000,0.0203,False
FCNN,classification_ozone,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
FCNN,classification_ozone,Moderate,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
FCNN,classification_ozone,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
FCNN,classification_ozone,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0081,False
FCNN,classification_ozone,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0034,False
FCNN,classification_ozone,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0011,False
FCNN,classification_ozone,Aggressive,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
FCNN,classification_ozone,Aggressive,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
FCNN,classification_ozone,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
FCNN,classification_ozone,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0070,False
FCNN,classification_ozone,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0029,False
FCNN,classification_ozone,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0010,False
FCNN,classification_ozone,Conservative,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
FCNN,classification_ozone,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
FCNN,classification_ozone,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
FCNN,classification_ozone,Conservative,max_time_hours_10,10,0.4000,0.4000,0.0285,False
FCNN,classification_ozone,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0119,False
FCNN,classification_ozone,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0040,False
FCNN,classification_ozone,VeryAggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
FCNN,classification_ozone,VeryAggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
FCNN,classification_ozone,VeryAggressive,max_epochs_5000,5000,0.8000,0.4000,1.0000,True
FCNN,classification_ozone,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0127,False
FCNN,classification_ozone,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0053,False
FCNN,classification_ozone,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0018,False
FCNN,classification_ozone,Standard,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
FCNN,classification_ozone,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
FCNN,classification_ozone,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
FCNN,classification_ozone,Standard,max_time_hours_10,10,0.6000,0.6000,0.0077,False
FCNN,classification_ozone,Standard,max_time_hours_24,24,0.6000,0.6000,0.0032,False
FCNN,classification_ozone,Standard,max_time_hours_72,72,0.6000,0.6000,0.0011,False
GRU,AbnormalHeartbeat,Moderate,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,Moderate,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
GRU,AbnormalHeartbeat,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0452,False
GRU,AbnormalHeartbeat,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0188,False
GRU,AbnormalHeartbeat,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0063,False
GRU,AbnormalHeartbeat,Aggressive,max_epochs_1000,1000,0.4000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,Aggressive,max_epochs_2000,2000,0.8000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
GRU,AbnormalHeartbeat,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0390,False
GRU,AbnormalHeartbeat,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0162,False
GRU,AbnormalHeartbeat,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0054,False
GRU,AbnormalHeartbeat,Conservative,max_epochs_1000,1000,0.4000,0.4000,1.0000,True
GRU,AbnormalHeartbeat,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
GRU,AbnormalHeartbeat,Conservative,max_epochs_5000,5000,0.8000,0.4000,1.0000,True
GRU,AbnormalHeartbeat,Conservative,max_time_hours_10,10,0.4000,0.4000,0.1595,False
GRU,AbnormalHeartbeat,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0665,False
GRU,AbnormalHeartbeat,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0222,False
GRU,AbnormalHeartbeat,VeryAggressive,max_epochs_1000,1000,0.4000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,VeryAggressive,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,VeryAggressive,max_epochs_5000,5000,0.4000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.0700,False
GRU,AbnormalHeartbeat,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.0292,False
GRU,AbnormalHeartbeat,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0097,False
GRU,AbnormalHeartbeat,Standard,max_epochs_1000,1000,0.6000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,Standard,max_epochs_2000,2000,0.8000,0.2000,1.0000,True
GRU,AbnormalHeartbeat,Standard,max_epochs_5000,5000,0.2000,0.2000,0.6840,False
GRU,AbnormalHeartbeat,Standard,max_time_hours_10,10,0.2000,0.2000,0.0421,False
GRU,AbnormalHeartbeat,Standard,max_time_hours_24,24,0.2000,0.2000,0.0175,False
GRU,AbnormalHeartbeat,Standard,max_time_hours_72,72,0.2000,0.2000,0.0058,False
GRU,Adiac,Moderate,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
GRU,Adiac,Moderate,max_epochs_2000,2000,0.6000,0.6000,1.0000,True
GRU,Adiac,Moderate,max_epochs_5000,5000,0.6000,0.6000,0.7200,False
GRU,Adiac,Moderate,max_time_hours_10,10,0.6000,0.6000,0.0147,False
GRU,Adiac,Moderate,max_time_hours_24,24,0.6000,0.6000,0.0061,False
GRU,Adiac,Moderate,max_time_hours_72,72,0.6000,0.6000,0.0020,False
GRU,Adiac,Aggressive,max_epochs_1000,1000,0.6000,0.6000,1.0000,True
GRU,Adiac,Aggressive,max_epochs_2000,2000,0.6000,0.6000,1.0000,True
GRU,Adiac,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
GRU,Adiac,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.0125,False
GRU,Adiac,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.0052,False
GRU,Adiac,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0017,False
GRU,Adiac,Conservative,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
GRU,Adiac,Conservative,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
GRU,Adiac,Conservative,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
GRU,Adiac,Conservative,max_time_hours_10,10,0.6000,0.6000,0.0505,False
GRU,Adiac,Conservative,max_time_hours_24,24,0.6000,0.6000,0.0210,False
GRU,Adiac,Conservative,max_time_hours_72,72,0.6000,0.6000,0.0070,False
GRU,Adiac,VeryAggressive,max_epochs_1000,1000,0.4000,0.6000,1.0000,True
GRU,Adiac,VeryAggressive,max_epochs_2000,2000,0.2000,0.6000,1.0000,True
GRU,Adiac,VeryAggressive,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
GRU,Adiac,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.0221,False
GRU,Adiac,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0092,False
GRU,Adiac,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0031,False
GRU,Adiac,Standard,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
GRU,Adiac,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
GRU,Adiac,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
GRU,Adiac,Standard,max_time_hours_10,10,0.6000,0.6000,0.0140,False
GRU,Adiac,Standard,max_time_hours_24,24,0.6000,0.6000,0.0058,False
GRU,Adiac,Standard,max_time_hours_72,72,0.6000,0.6000,0.0019,False
GRU,ArrowHead,Moderate,max_epochs_1000,1000,0.8000,0.6000,1.0000,True
GRU,ArrowHead,Moderate,max_epochs_2000,2000,0.0000,0.6000,1.0000,True
GRU,ArrowHead,Moderate,max_epochs_5000,5000,0.6000,0.6000,0.7200,False
GRU,ArrowHead,Moderate,max_time_hours_10,10,0.6000,0.6000,0.0041,False
GRU,ArrowHead,Moderate,max_time_hours_24,24,0.6000,0.6000,0.0017,False
GRU,ArrowHead,Moderate,max_time_hours_72,72,0.6000,0.6000,0.0006,False
GRU,ArrowHead,Aggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
GRU,ArrowHead,Aggressive,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
GRU,ArrowHead,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
GRU,ArrowHead,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0035,False
GRU,ArrowHead,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0015,False
GRU,ArrowHead,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0005,False
GRU,ArrowHead,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,ArrowHead,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,ArrowHead,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
GRU,ArrowHead,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0142,False
GRU,ArrowHead,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0059,False
GRU,ArrowHead,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0020,False
GRU,ArrowHead,VeryAggressive,max_epochs_1000,1000,0.0000,0.8000,1.0000,True
GRU,ArrowHead,VeryAggressive,max_epochs_2000,2000,0.0000,0.8000,1.0000,True
GRU,ArrowHead,VeryAggressive,max_epochs_5000,5000,0.8000,0.8000,1.0000,True
GRU,ArrowHead,VeryAggressive,max_time_hours_10,10,0.8000,0.8000,0.0062,False
GRU,ArrowHead,VeryAggressive,max_time_hours_24,24,0.8000,0.8000,0.0026,False
GRU,ArrowHead,VeryAggressive,max_time_hours_72,72,0.8000,0.8000,0.0009,False
GRU,ArrowHead,Standard,max_epochs_1000,1000,0.6000,1.0000,1.0000,True
GRU,ArrowHead,Standard,max_epochs_2000,2000,0.2000,1.0000,1.0000,True
GRU,ArrowHead,Standard,max_epochs_5000,5000,1.0000,1.0000,0.6840,False
GRU,ArrowHead,Standard,max_time_hours_10,10,1.0000,1.0000,0.0040,False
GRU,ArrowHead,Standard,max_time_hours_24,24,1.0000,1.0000,0.0016,False
GRU,ArrowHead,Standard,max_time_hours_72,72,1.0000,1.0000,0.0005,False
GRU,Beef,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
GRU,Beef,Moderate,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
GRU,Beef,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
GRU,Beef,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0338,False
GRU,Beef,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0141,False
GRU,Beef,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0047,False
GRU,Beef,Aggressive,max_epochs_1000,1000,0.2000,0.2000,1.0000,True
GRU,Beef,Aggressive,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
GRU,Beef,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
GRU,Beef,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0286,False
GRU,Beef,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0119,False
GRU,Beef,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0040,False
GRU,Beef,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,Beef,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,Beef,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
GRU,Beef,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0669,False
GRU,Beef,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0279,False
GRU,Beef,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0093,False
GRU,Beef,VeryAggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
GRU,Beef,VeryAggressive,max_epochs_2000,2000,0.4000,0.6000,1.0000,True
GRU,Beef,VeryAggressive,max_epochs_5000,5000,0.4000,0.6000,1.0000,True
GRU,Beef,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.0227,False
GRU,Beef,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0094,False
GRU,Beef,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0031,False
GRU,Beef,Standard,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
GRU,Beef,Standard,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
GRU,Beef,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
GRU,Beef,Standard,max_time_hours_10,10,0.4000,0.4000,0.0381,False
GRU,Beef,Standard,max_time_hours_24,24,0.4000,0.4000,0.0159,False
GRU,Beef,Standard,max_time_hours_72,72,0.4000,0.4000,0.0053,False
GRU,BeetleFly,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
GRU,BeetleFly,Moderate,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
GRU,BeetleFly,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
GRU,BeetleFly,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0016,False
GRU,BeetleFly,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0007,False
GRU,BeetleFly,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0002,False
GRU,BeetleFly,Aggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
GRU,BeetleFly,Aggressive,max_epochs_2000,2000,0.4000,0.2000,1.0000,True
GRU,BeetleFly,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
GRU,BeetleFly,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0014,False
GRU,BeetleFly,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0006,False
GRU,BeetleFly,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0002,False
GRU,BeetleFly,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,BeetleFly,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,BeetleFly,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
GRU,BeetleFly,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0057,False
GRU,BeetleFly,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0024,False
GRU,BeetleFly,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0008,False
GRU,BeetleFly,VeryAggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
GRU,BeetleFly,VeryAggressive,max_epochs_2000,2000,0.4000,0.2000,1.0000,True
GRU,BeetleFly,VeryAggressive,max_epochs_5000,5000,0.2000,0.2000,1.0000,True
GRU,BeetleFly,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.0025,False
GRU,BeetleFly,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.0010,False
GRU,BeetleFly,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0003,False
GRU,BeetleFly,Standard,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
GRU,BeetleFly,Standard,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
GRU,BeetleFly,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
GRU,BeetleFly,Standard,max_time_hours_10,10,0.4000,0.4000,0.0016,False
GRU,BeetleFly,Standard,max_time_hours_24,24,0.4000,0.4000,0.0006,False
GRU,BeetleFly,Standard,max_time_hours_72,72,0.4000,0.4000,0.0002,False
GRU,BinaryHeartbeat,Moderate,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
GRU,BinaryHeartbeat,Moderate,max_epochs_2000,2000,0.8000,0.2000,1.0000,True
GRU,BinaryHeartbeat,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
GRU,BinaryHeartbeat,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0453,False
GRU,BinaryHeartbeat,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0189,False
GRU,BinaryHeartbeat,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0063,False
GRU,BinaryHeartbeat,Aggressive,max_epochs_1000,1000,0.4000,0.2000,1.0000,True
GRU,BinaryHeartbeat,Aggressive,max_epochs_2000,2000,0.4000,0.2000,1.0000,True
GRU,BinaryHeartbeat,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
GRU,BinaryHeartbeat,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0390,False
GRU,BinaryHeartbeat,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0163,False
GRU,BinaryHeartbeat,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0054,False
GRU,BinaryHeartbeat,Conservative,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
GRU,BinaryHeartbeat,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
GRU,BinaryHeartbeat,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
GRU,BinaryHeartbeat,Conservative,max_time_hours_10,10,0.4000,0.4000,0.1599,False
GRU,BinaryHeartbeat,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0666,False
GRU,BinaryHeartbeat,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0222,False
GRU,BinaryHeartbeat,VeryAggressive,max_epochs_1000,1000,0.4000,0.2000,1.0000,True
GRU,BinaryHeartbeat,VeryAggressive,max_epochs_2000,2000,0.4000,0.2000,1.0000,True
GRU,BinaryHeartbeat,VeryAggressive,max_epochs_5000,5000,0.4000,0.2000,1.0000,True
GRU,BinaryHeartbeat,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.0701,False
GRU,BinaryHeartbeat,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.0292,False
GRU,BinaryHeartbeat,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0097,False
GRU,BinaryHeartbeat,Standard,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
GRU,BinaryHeartbeat,Standard,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
GRU,BinaryHeartbeat,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
GRU,BinaryHeartbeat,Standard,max_time_hours_10,10,0.4000,0.4000,0.0422,False
GRU,BinaryHeartbeat,Standard,max_time_hours_24,24,0.4000,0.4000,0.0176,False
GRU,BinaryHeartbeat,Standard,max_time_hours_72,72,0.4000,0.4000,0.0059,False
GRU,BirdChicken,Moderate,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
GRU,BirdChicken,Moderate,max_epochs_2000,2000,0.0000,0.4000,1.0000,True
GRU,BirdChicken,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
GRU,BirdChicken,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0017,False
GRU,BirdChicken,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0007,False
GRU,BirdChicken,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0002,False
GRU,BirdChicken,Aggressive,max_epochs_1000,1000,0.0000,0.0000,1.0000,True
GRU,BirdChicken,Aggressive,max_epochs_2000,2000,0.0000,0.0000,1.0000,True
GRU,BirdChicken,Aggressive,max_epochs_5000,5000,0.0000,0.0000,0.6200,False
GRU,BirdChicken,Aggressive,max_time_hours_10,10,0.0000,0.0000,0.0014,False
